City.From	Latitude	Longitude	Latitude.Point.From	Longitude.Point.From	To	From	Value	Time	Longitude.Point.To	Latitude.Point.To	City.To
Toronto	43.65	-79.38	43.6461212571746	-79.3756485492722	981	409	2475.75188484043	2016-11-26 00:17:10	-75.7379961178805	45.4268820057699	Ottawa
Calgary	51.05	-114.06	51.0476341246281	-114.063497579001	946	258	1957.20531458501	2016-11-26 00:17:11	-79.3792465887613	43.6473526811152	Toronto
Toronto	43.65	-79.38	43.6483896402286	-79.3770341436001	913	562	3199.69282273669	2016-11-26 00:17:12	-76.4931574465255	44.2294179968092	Kingston
Sherbrooke	45.4	-71.9	45.3970603360716	-71.9040014187584	595	100	110.283025004901	2016-11-26 00:17:13	-83.0619159657993	42.3050578173389	Windsor
Kelowna	49.89	-119.46	49.8915927921941	-119.456196972961	373	131	836.67247282574	2016-11-26 00:17:14	-123.129897059004	49.278959598181	Vancouver
Salaberry-de-valleyfield	45.26	-74.14	45.2657711101704	-74.1439132803706	261	821	412.996197433677	2016-11-26 00:17:15	-73.311078053827	45.5190666510541	Montreal
Montreal	45.52	-73.57	45.5255876848955	-73.7721627850821	781	198	2917.96758077107	2016-11-26 00:17:16	-123.117160222723	49.2760038092805	Vancouver
Montreal	45.52	-73.57	45.5246799563196	-73.7830309163554	120	322	905.354616907425	2016-11-26 00:17:17	-80.2522580370314	43.1478242311759	Brantford
Ottawa	45.42	-75.71	45.4131573437192	-75.7434638917976	301	339	4113.74534732895	2016-11-26 00:17:18	-73.5839004996352	45.5202049770306	Montreal
Montreal	45.52	-73.57	45.5220718193525	-73.8088291527431	290	377	4603.76458528917	2016-11-26 00:17:19	-79.386945527977	43.6540476773664	Toronto
Abbotsford	49.06	-122.3	49.0536013555482	-122.316537086397	691	502	1566.23922018334	2016-11-26 00:17:20	-79.6753733043317	44.3807464479698	Barrie
Calgary	51.05	-114.06	51.0443802028779	-114.068637980525	234	237	3556.59047461813	2016-11-26 00:17:21	-66.0759645366849	45.2964117273835	Saint john
Halifax	44.67	-63.61	44.667772295661	-63.6030951502249	552	287	4472.90997586679	2016-11-26 00:17:22	-79.6841697714022	44.3759184400406	Barrie
Vancouver	49.28	-123.13	49.2834408679017	-123.133318396579	543	912	3240.27585830772	2016-11-26 00:17:23	-79.2413866924591	43.1760874049301	Saint catharines-niagara
Toronto	43.65	-79.38	43.6580152119094	-79.3770473269598	677	236	835.903139004949	2016-11-26 00:17:24	-119.59158567688	49.5024947588878	Penticton
Saskatoon	52.15	-106.66	52.1498944898472	-106.675361660746	279	813	974.498157517519	2016-11-26 00:17:25	-122.304428913181	49.0541834888455	Abbotsford
Nanaimo	49.21	-123.97	49.2084808295799	-123.970825137602	277	623	2414.46828607004	2016-11-26 00:17:26	-114.0479728393	51.0489051680525	Calgary
Toronto	43.65	-79.38	43.6564504458048	-79.3739011420348	614	735	2819.90523306886	2016-11-26 00:17:27	-123.114300070532	49.2781383734015	Vancouver
Toronto	43.65	-79.38	43.6550958268025	-79.3783988345569	890	341	147.031197801698	2016-11-26 00:17:28	-78.167936279479	43.9610793600917	Cobourg
Hamilton	43.26	-79.85	43.2546025421072	-79.8540858375558	905	871	1237.25998372538	2016-11-26 00:17:29	-79.8550104275757	43.2605706227924	Hamilton
Central okanagan	50.03	-119.87	50.0315519992935	-119.873443326183	203	965	4204.165762302	2016-11-26 00:17:30	-79.3762297268052	43.6476657013678	Toronto
Vancouver	49.28	-123.13	49.278922010308	-123.142264983672	958	268	1676.57637861557	2016-11-26 00:17:31	-63.6065150140076	44.6719918026514	Halifax
Toronto	43.65	-79.38	43.6439511744784	-79.3788515926418	107	850	470.185813074932	2016-11-26 00:17:32	-123.132575476533	49.2748610982971	Vancouver
Toronto	43.65	-79.38	43.6488910968906	-79.3876394920352	66	973	415.073853300419	2016-11-26 00:17:33	-123.134824634597	49.2729794231318	Vancouver
Kingston	44.23	-76.5	44.2284334941277	-76.5021770087399	466	544	2000.59267731849	2016-11-26 00:17:34	-71.2211984846353	46.8189929170501	Quebec
Sudbury	46.49	-81.01	46.4946321792802	-81.0170556414158	431	400	1190.85682176519	2016-11-26 00:17:35	-73.5747937414994	45.5130599921752	Montreal
Edmonton	53.57	-113.54	53.567848184958	-113.537624046901	700	846	3055.69528698688	2016-11-26 00:17:36	-79.3878372077611	43.6513086933941	Toronto
Sherbrooke	45.4	-71.9	45.3976385119111	-71.9270993618341	329	369	2331.51471425081	2016-11-26 00:17:37	-75.6655163288876	45.4225514159253	Gatineau
Toronto	43.65	-79.38	43.6487701713453	-79.3710220084526	741	318	2327.37268867204	2016-11-26 00:17:38	-79.3836300636718	43.6531122423014	Toronto
Montreal	45.52	-73.57	45.5237055999567	-73.5493583229487	560	266	576.721696380991	2016-11-26 00:17:39	-73.9613218116976	45.778984208586	Saint-jerome
Parksville	49.33	-124.33	49.323974228903	-124.33579245949	23	129	4818.43871079618	2016-11-26 00:17:40	-113.547630221582	53.5740516884305	Edmonton
Thunder bay	48.42	-89.28	48.4159056131135	-89.3085214364449	245	921	3118.06208654307	2016-11-26 00:17:41	-71.9344881944508	45.394755305364	Sherbrooke
Calgary	51.05	-114.06	51.0531236853164	-114.062929437111	983	393	1116.3880386739	2016-11-26 00:17:42	-114.058955881829	51.0526132267146	Calgary
Calgary	51.05	-114.06	51.0447046560236	-114.055110991453	710	693	3233.34208407905	2016-11-26 00:17:43	-123.136728677665	49.2756322892978	Vancouver
Trois-rivieres	46.35	-72.57	46.34498787132	-72.5737375849326	229	292	1233.92344510648	2016-11-26 00:17:44	-73.6704060994153	45.5173210147958	Montreal
Saint thomas	42.78	-81.19	42.778391356938	-81.1810578305687	356	167	2786.27199394396	2016-11-26 00:17:45	-52.6827403532299	47.578684983105	Saint john's
Saint-jerome	45.78	-74	45.7737884397937	-73.9849901635439	706	111	2215.64526115544	2016-11-26 00:17:46	-79.3765459002567	43.6480770532837	Toronto
Kingston	44.23	-76.5	44.2274385741906	-76.5052982986459	276	527	3825.55524664931	2016-11-26 00:17:47	-79.0480510410783	48.2409157775292	Rouyn-noranda
Victoriaville	46.06	-71.96	46.0606858980231	-71.9502876879127	892	744	4875.27701321524	2016-11-26 00:17:48	-123.338713990782	48.432332031173	Victoria
Quebec	46.82	-71.23	46.8218018102914	-71.2297820294891	363	475	692.889849387575	2016-11-26 00:17:49	-79.3832179296699	43.6463586544416	Toronto
Ottawa	45.42	-75.71	45.420287912395	-75.7616190676096	735	84	732.864591595717	2016-11-26 00:17:50	-79.3739011420348	43.6564504458048	Toronto
Victoria	48.43	-123.37	48.424891391661	-123.380382197454	495	384	3928.58241531067	2016-11-26 00:17:51	-122.771209368778	53.9034890269052	Prince george
Toronto	43.65	-79.38	43.6532359120456	-79.3806403624176	527	686	4360.11500904569	2016-11-26 00:17:52	-76.5052982986459	44.2274385741906	Kingston
Toronto	43.65	-79.38	43.6563611013162	-79.3824437919723	905	80	2286.28720871639	2016-11-26 00:17:53	-79.8550104275757	43.2605706227924	Hamilton
Toronto	43.65	-79.38	43.6549634143807	-79.3853907083886	63	869	3491.47227699868	2016-11-26 00:17:54	-79.3730868955557	43.6522813147171	Toronto
Toronto	43.65	-79.38	43.6486419528782	-79.3861582252252	589	37	1502.19342316268	2016-11-26 00:17:55	-75.8848093081001	45.3423369220819	Kanata
Toronto	43.65	-79.38	43.6550958268025	-79.3783988345569	828	341	2737.74467227049	2016-11-26 00:17:56	-71.2292678719571	46.8116539692281	Quebec
Quebec	46.82	-71.23	46.8198659275799	-71.2252787725814	237	188	2862.03072112985	2016-11-26 00:17:57	-114.068637980525	51.0443802028779	Calgary
Vancouver	49.28	-123.13	49.2784403674057	-123.136901462522	559	340	4593.52391043212	2016-11-26 00:17:58	-73.6964229206622	45.5162281432641	Montreal
Montreal	45.52	-73.57	45.5278961671693	-73.6250798938933	165	72	1007.20109151443	2016-11-26 00:17:59	-114.071699070749	51.0480985459021	Calgary
Cornwall	45.03	-74.74	45.0285152014573	-74.7573364222621	759	44	4157.65490388731	2016-11-26 00:18:00	-79.3821714116004	43.6461918906386	Toronto
Kingston	44.23	-76.5	44.2294179968092	-76.4931574465255	325	913	731.698344275355	2016-11-26 00:18:01	-105.75012462323	53.2020305877664	Prince albert
Montreal	45.52	-73.57	45.5150748435044	-73.5080016174286	847	916	2735.41479152627	2016-11-26 00:18:02	-73.6536980666467	45.5164892248024	Montreal
Truro	45.36	-63.28	45.3595953841555	-63.2903049137222	707	573	3221.63810777711	2016-11-26 00:18:03	-80.5036532470838	43.4671215093933	Kitchener
Rouyn-noranda	48.24	-79.03	48.2409157775292	-79.0480510410783	746	276	1844.38007473946	2016-11-26 00:18:04	-81.0100549675999	46.4827957494787	Sudbury
Georgina	44.27	-79.25	44.2661399840588	-79.2475055139737	394	963	1017.70061703864	2016-11-26 00:18:05	-75.6874535603522	45.4207241444874	Ottawa
Sydney	46.2	-59.97	46.1921935318388	-59.9767742244191	948	69	4048.45222609583	2016-11-26 00:18:06	-124.823458358955	49.2658902556232	Port alberni
Calgary	51.05	-114.06	51.0512065097483	-114.054821521682	389	262	2596.36884820648	2016-11-26 00:18:07	-75.6994775115767	45.420857098308	Ottawa
Calgary	51.05	-114.06	51.0443802028779	-114.068637980525	320	237	1414.3263528822	2016-11-26 00:18:08	-114.068533780867	51.0457087206627	Calgary
Toronto	43.65	-79.38	43.6463628161493	-79.3773863540628	361	767	3178.06251798756	2016-11-26 00:18:09	-73.576239531759	45.5181726597525	Montreal
Montreal	45.52	-73.57	45.5196873208964	-73.497603903673	894	367	2898.68814169895	2016-11-26 00:18:10	-75.7052640908057	45.4119187833686	Ottawa
Vernon	50.27	-119.28	50.2789531387294	-119.28054969091	169	804	4679.26335770171	2016-11-26 00:18:11	-123.129590647554	49.2736876204378	Vancouver
Calgary	51.05	-114.06	51.0539787382513	-114.063677075157	361	22	2857.59938400006	2016-11-26 00:18:12	-73.576239531759	45.5181726597525	Montreal
Regina	50.45	-104.61	50.452660921872	-104.606918210487	978	845	1619.80199103709	2016-11-26 00:18:13	-71.2306148982603	46.8213828226712	Quebec
Leamington	42.06	-82.6	42.0665699740569	-82.5841185787042	535	701	3570.93683405546	2016-11-26 00:18:14	-73.5041398258345	45.5165580537293	Montreal
Vancouver	49.28	-123.13	49.2834028679762	-123.135046748799	59	178	680.888088268694	2016-11-26 00:18:15	-75.7335175243333	45.4217440754482	Ottawa
Sherbrooke	45.4	-71.9	45.4001922741992	-71.9479100114088	359	35	911.251087975688	2016-11-26 00:18:16	-75.6926149339429	45.411398160611	Gatineau
Central okanagan	50.03	-119.87	50.0315519992935	-119.873443326183	711	965	1712.20120864455	2016-11-26 00:18:17	-81.2311508012431	42.9625736090207	London
Vancouver	49.28	-123.13	49.2799222583253	-123.128506724747	935	503	4225.80848651705	2016-11-26 00:18:18	-80.9308688470077	44.5686659045863	Owen sound
Montreal	45.52	-73.57	45.5181074942615	-73.5726606178111	364	14	4282.05311518395	2016-11-26 00:18:19	-123.132940624695	49.282368839853	Vancouver
Lindsay	44.35	-78.74	44.3448477289973	-78.7462350945957	475	153	3623.00695014419	2016-11-26 00:18:20	-71.2297820294891	46.8218018102914	Quebec
Port alberni	49.27	-124.82	49.2781401873982	-124.823453347454	145	255	2779.75832290249	2016-11-26 00:18:21	-80.5052334120206	43.4665122737979	Kitchener
Vancouver	49.28	-123.13	49.2813787674114	-123.12754423741	72	87	4228.56100021163	2016-11-26 00:18:22	-73.6250798938933	45.5278961671693	Montreal
Guelph	43.56	-80.26	43.558106965378	-80.2690583975665	120	176	4064.54495537328	2016-11-26 00:18:23	-80.2522580370314	43.1478242311759	Brantford
Cornwall	45.03	-74.74	45.0256948560921	-74.7506510912088	493	486	3717.84535961924	2016-11-26 00:18:24	-75.6726015236954	45.4225926785953	Ottawa
Vancouver	49.28	-123.13	49.278922010308	-123.142264983672	49	268	3310.64733903622	2016-11-26 00:18:25	-123.961735700272	49.2033653257285	Nanaimo
Quebec	46.82	-71.23	46.821952636092	-71.2278306723442	143	16	3549.15468243416	2016-11-26 00:18:26	-79.3761026882513	43.6561960521927	Toronto
Kingston	44.23	-76.5	44.2280695702974	-76.4948795410926	365	173	2565.91219406109	2016-11-26 00:18:27	-72.5667199089095	46.3476745757437	Trois-rivieres
Halifax	44.67	-63.61	44.667772295661	-63.6030951502249	524	287	3167.22544829827	2016-11-26 00:18:28	-79.3766220374112	43.6583835609112	Toronto
Sault sainte marie	46.53	-84.35	46.5341062978805	-84.3578798311259	522	251	3852.70281500416	2016-11-26 00:18:29	-71.2302157294534	46.8279522390561	Quebec
Quebec	46.82	-71.23	46.8148645464812	-71.2376778992341	677	992	4075.19023905043	2016-11-26 00:18:30	-119.59158567688	49.5024947588878	Penticton
Toronto	43.65	-79.38	43.6533012154615	-79.3833603010728	451	31	1023.55308751576	2016-11-26 00:18:31	-79.3882693354171	43.648278355752	Toronto
White rock	49.03	-122.83	49.0298312162567	-122.856876979902	781	608	1925.33205531072	2016-11-26 00:18:32	-123.117160222723	49.2760038092805	Vancouver
Toronto	43.65	-79.38	43.6577149344174	-79.3764744254464	614	716	1865.6738910242	2016-11-26 00:18:33	-123.114300070532	49.2781383734015	Vancouver
Montreal	45.52	-73.57	45.5206889084853	-73.5764708338706	686	990	1627.04297647579	2016-11-26 00:18:34	-79.3806403624176	43.6532359120456	Toronto
Moncton	46.09	-64.78	46.0906064316949	-64.7847448155425	696	25	4924.77966749575	2016-11-26 00:18:35	-79.7300084819149	43.8723687605858	Bolton
Montreal	45.52	-73.57	45.5162281432641	-73.6964229206622	154	559	4565.62230208656	2016-11-26 00:18:36	-73.650480125296	45.524948766196	Montreal
Halifax	44.67	-63.61	44.6719918026514	-63.6065150140076	732	958	3493.2840737747	2016-11-26 00:18:37	-73.3782370384	45.5163434980937	Montreal
Vancouver	49.28	-123.13	49.2834028679762	-123.135046748799	408	178	1784.09247080563	2016-11-26 00:18:38	-79.3804781253882	43.6518556355882	Toronto
Central okanagan	50.03	-119.87	50.0304391969492	-119.865205074443	751	886	4920.66740322625	2016-11-26 00:18:39	-123.136580451655	49.2719704116752	Vancouver
Saint john's	47.58	-52.69	47.578684983105	-52.6827403532299	5	356	2292.17528373701	2016-11-26 00:18:40	-83.0417599140834	42.3028982861629	Windsor
Calgary	51.05	-114.06	51.0491936218598	-114.067430822903	155	641	187.099778663833	2016-11-26 00:18:41	-79.8515034440169	43.2680603565141	Hamilton
Edmonton	53.57	-113.54	53.5709792266629	-113.541218479523	274	504	107.743510452565	2016-11-26 00:18:42	-73.3434607260151	45.5218272089045	Montreal
Hamilton	43.26	-79.85	43.2631689599443	-79.8448329088315	858	841	2223.95683890209	2016-11-26 00:18:43	-80.2592260126607	43.5605723494112	Guelph
Stratford	43.37	-80.98	43.3645419242511	-80.9714651341742	447	159	3145.22426298354	2016-11-26 00:18:44	-75.7042810512836	45.4150768637355	Ottawa
Montreal	45.52	-73.57	45.5120550494992	-73.58549366056	675	26	2921.20872715022	2016-11-26 00:18:45	-112.824662168712	49.6848142308858	Lethbridge
Montreal	45.52	-73.57	45.5213312131493	-73.7954069001989	562	309	4799.8061615508	2016-11-26 00:18:46	-79.3770341436001	43.6483896402286	Toronto
Hamilton	43.26	-79.85	43.2546025421072	-79.8540858375558	388	871	2185.34287069924	2016-11-26 00:18:47	-110.692232617493	50.0329859813109	Medicine hat
Toronto	43.65	-79.38	43.6513743043006	-79.374409071946	73	925	2334.61719733896	2016-11-26 00:18:48	-79.3747593289164	43.6553100849424	Toronto
Saint john	45.29	-66.06	45.2885365820906	-66.0275137403437	463	7	4189.55168938264	2016-11-26 00:18:49	-75.7651997018441	45.4203121302636	Ottawa
Saskatoon	52.15	-106.66	52.1440540236183	-106.667412132429	617	798	348.635097418446	2016-11-26 00:18:50	-97.1707612444203	49.885925419745	Winnipeg
Toronto	43.65	-79.38	43.6486419528782	-79.3861582252252	762	37	2789.38348275842	2016-11-26 00:18:51	-79.2334773859343	43.1857637167555	Saint catharines-niagara
Edmonton	53.57	-113.54	53.5745098556136	-113.534331986632	344	108	1192.81874932349	2016-11-26 00:18:52	-73.7187722008553	45.5233817616865	Montreal
Toronto	43.65	-79.38	43.6524595376646	-79.3812572275424	737	323	1103.50249817129	2016-11-26 00:18:53	-123.350116217745	48.4320738281485	Victoria
Windsor	42.3	-83.03	42.2934141568237	-83.0283247921188	42	697	2854.96477340348	2016-11-26 00:18:54	-74.746188328309	45.0223865967133	Cornwall
Toronto	43.65	-79.38	43.6563611013162	-79.3824437919723	594	80	1008.32605010364	2016-11-26 00:18:55	-81.2324267789134	42.964643961345	London
Toronto	43.65	-79.38	43.6483896402286	-79.3770341436001	435	562	2643.95381524228	2016-11-26 00:18:56	-71.0998972083534	48.4325030236329	Chicoutimi-jonquiere
Sherbrooke	45.4	-71.9	45.3948560138568	-71.8872905164795	718	467	453.36393690668	2016-11-26 00:18:57	-123.135138624158	49.2869303545335	Vancouver
Calgary	51.05	-114.06	51.0512065097483	-114.054821521682	627	262	344.491192093119	2016-11-26 00:18:58	-123.12584284699	49.2766307233059	Vancouver
Victoria	48.43	-123.37	48.4319936285067	-123.362469336882	581	428	3536.56050264835	2016-11-26 00:18:59	-79.3804013231375	43.6538095855409	Toronto
Montreal	45.52	-73.57	45.5244650318826	-73.4241855842379	585	90	3524.16440504603	2016-11-26 00:19:00	-73.41213141666	45.5171975531101	Montreal
Oshawa	43.89	-78.86	43.8946561545359	-78.8555058639585	641	610	786.506820062641	2016-11-26 00:19:01	-114.067430822903	51.0491936218598	Calgary
Kitchener	43.46	-80.5	43.4642666145547	-80.4963118431384	330	383	4633.29112101346	2016-11-26 00:19:02	-114.058594829091	51.0473236824687	Calgary
Winnipeg	49.88	-97.17	49.8873442671928	-97.1675348886541	847	865	3539.55637494801	2016-11-26 00:19:03	-73.6536980666467	45.5164892248024	Montreal
Montreal	45.52	-73.57	45.5139255309435	-73.4102073143289	836	987	4643.31381557276	2016-11-26 00:19:04	-123.1168055168	49.2843482170738	Vancouver
Vancouver	49.28	-123.13	49.2726433566438	-123.134598680361	350	101	4480.15863933833	2016-11-26 00:19:05	-79.3800706079217	43.6442837649727	Toronto
Vancouver	49.28	-123.13	49.2729576731837	-123.120681741583	388	802	799.072906223591	2016-11-26 00:19:06	-110.692232617493	50.0329859813109	Medicine hat
Brandon	49.84	-99.96	49.8408219978635	-99.9660305659406	966	303	1631.93475354929	2016-11-26 00:19:07	-75.7600024933545	45.4251342988854	Gatineau
Toronto	43.65	-79.38	43.6502600879071	-79.3708293290251	702	416	472.065499704331	2016-11-26 00:19:08	-79.8467844570439	43.2546990588986	Hamilton
Toronto	43.65	-79.38	43.653686924659	-79.3867498392627	67	304	4936.75698268926	2016-11-26 00:19:09	-81.1924751828075	42.7767943205571	Saint thomas
Quebec	46.82	-71.23	46.8206212746598	-71.2270402749739	419	468	4523.91517231008	2016-11-26 00:19:10	-123.120841860021	49.281276617126	Vancouver
Montreal	45.52	-73.57	45.5278961671693	-73.6250798938933	539	72	1534.28738727234	2016-11-26 00:19:11	-124.332456988285	49.3358435103466	Parksville
Vancouver	49.28	-123.13	49.2852830007285	-123.13866076781	221	392	1046.74793725135	2016-11-26 00:19:12	-75.6848876084159	45.4141137613458	Ottawa
Vancouver	49.28	-123.13	49.2815347413873	-123.118422380254	695	551	1112.49653340783	2016-11-26 00:19:13	-73.6682553362474	45.5148052270001	Montreal
Nanaimo	49.21	-123.97	49.2084808295799	-123.970825137602	968	623	1406.7595869652	2016-11-26 00:19:14	-114.052683617021	51.0529177405047	Calgary
Quebec	46.82	-71.23	46.8274959088394	-71.2266969712889	313	618	3468.35929247318	2016-11-26 00:19:15	-123.123010488071	49.2845712261579	Vancouver
Quebec	46.82	-71.23	46.8196524985636	-71.2216085270425	118	3	3641.86549886363	2016-11-26 00:19:16	-123.140710746047	49.2733116648272	Vancouver
Toronto	43.65	-79.38	43.6463628161493	-79.3773863540628	669	767	1584.6566623426	2016-11-26 00:19:17	-79.3834310727586	43.6545008120507	Toronto
Hamilton	43.26	-79.85	43.2593037309783	-79.8558640508737	185	443	951.964100357145	2016-11-26 00:19:18	-123.121923457441	49.2843881511319	Vancouver
Parksville	49.33	-124.33	49.323974228903	-124.33579245949	388	129	1928.41409168905	2016-11-26 00:19:19	-110.692232617493	50.0329859813109	Medicine hat
Quebec	46.82	-71.23	46.8196524985636	-71.2216085270425	585	3	1512.9356399877	2016-11-26 00:19:20	-73.41213141666	45.5171975531101	Montreal
Saint-hyacinthe	45.63	-72.96	45.6215960001431	-72.9822135006399	328	257	3633.7070841575	2016-11-26 00:19:21	-113.544332462406	53.5651014985087	Edmonton
Quebec	46.82	-71.23	46.8274959088394	-71.2266969712889	451	618	352.900320733897	2016-11-26 00:19:22	-79.3882693354171	43.648278355752	Toronto
Drummondville	45.89	-72.49	45.8856138837482	-72.5077287439675	751	17	4320.130251511	2016-11-26 00:19:23	-123.136580451655	49.2719704116752	Vancouver
Grande prairie	55.18	-118.8	55.1825079897508	-118.793282730217	627	174	2094.82238659402	2016-11-26 00:19:24	-123.12584284699	49.2766307233059	Vancouver
Thunder bay	48.42	-89.28	48.4254469259691	-89.2832420241569	389	506	1323.6905611353	2016-11-26 00:19:25	-75.6994775115767	45.420857098308	Ottawa
Montreal	45.52	-73.57	45.5240173262631	-73.4415963428738	511	256	872.563667898066	2016-11-26 00:19:26	-114.063625008434	51.0544813617224	Calgary
Red deer	52.27	-113.83	52.2713173235918	-113.845406123714	441	752	793.644581944682	2016-11-26 00:19:27	-79.3745563879294	43.6478446348447	Toronto
Toronto	43.65	-79.38	43.6522081927468	-79.3780985001519	515	738	120.474862179253	2016-11-26 00:19:28	-123.129982955135	49.2830497583613	Vancouver
Montreal	45.52	-73.57	45.5166480017166	-73.3827133288708	11	558	1382.29884951143	2016-11-26 00:19:29	-73.5407733644763	45.5119629588148	Montreal
Kitchener	43.46	-80.5	43.4665122737979	-80.5052334120206	216	145	4915.66718863323	2016-11-26 00:19:30	-79.2413088084542	43.1877303275855	Saint catharines-niagara
Vancouver	49.28	-123.13	49.2726433566438	-123.134598680361	978	101	1534.38019212335	2016-11-26 00:19:31	-71.2306148982603	46.8213828226712	Quebec
Victoria	48.43	-123.37	48.424891391661	-123.380382197454	865	384	366.757533466443	2016-11-26 00:19:32	-97.1675348886541	49.8873442671928	Winnipeg
Vancouver	49.28	-123.13	49.281594519572	-123.129036550955	387	211	2274.449998606	2016-11-26 00:19:33	-79.3830648247526	43.6547942917051	Toronto
Toronto	43.65	-79.38	43.6567284794351	-79.3805198922016	136	624	1647.21103548072	2016-11-26 00:19:34	-79.3849728076765	43.6553490831035	Toronto
Toronto	43.65	-79.38	43.6505289145189	-79.3852668744871	581	769	275.608258577995	2016-11-26 00:19:35	-79.3804013231375	43.6538095855409	Toronto
Ottawa	45.42	-75.71	45.416973262168	-75.7400450226513	353	598	3854.52253184048	2016-11-26 00:19:36	-73.5458867730837	45.5124354735243	Montreal
Toronto	43.65	-79.38	43.6476823700106	-79.3731089286785	645	932	4484.18917669915	2016-11-26 00:19:37	-79.8458771627791	43.2575313135035	Hamilton
Toronto	43.65	-79.38	43.6454344294123	-79.3878512557767	82	45	4465.17663974082	2016-11-26 00:19:38	-73.7135014518811	45.5232771857995	Montreal
Windsor	42.3	-83.03	42.2974378641585	-82.975411483052	798	760	4428.12668752158	2016-11-26 00:19:39	-106.667412132429	52.1440540236183	Saskatoon
Gatineau	45.42	-75.71	45.411398160611	-75.6926149339429	227	359	2263.39402891463	2016-11-26 00:19:40	-122.767429343823	53.9044544010466	Prince george
Montreal	45.52	-73.57	45.5250526375315	-73.4104607362453	94	29	4075.6038005813	2016-11-26 00:19:41	-73.6621559908042	45.5234061873074	Montreal
Abbotsford	49.06	-122.3	49.0581430341636	-122.283745670962	49	859	2087.98546598991	2016-11-26 00:19:42	-123.961735700272	49.2033653257285	Nanaimo
Quebec	46.82	-71.23	46.8148645464812	-71.2376778992341	808	992	3185.53666345542	2016-11-26 00:19:43	-79.3783333663067	43.6446158427949	Toronto
Calgary	51.05	-114.06	51.0486752461923	-114.071970872881	85	601	4180.91067884816	2016-11-26 00:19:44	-114.063404494997	51.0510515742403	Calgary
Quebec	46.82	-71.23	46.8206212746598	-71.2270402749739	984	468	868.301315489225	2016-11-26 00:19:45	-79.2399211255681	43.1786271939122	Saint catharines-niagara
Montreal	45.52	-73.57	45.5277389471735	-73.5193082383	218	568	4626.92747702822	2016-11-26 00:19:46	-79.3867089677533	43.645546127999	Toronto
Toronto	43.65	-79.38	43.6498016829694	-79.3889140547741	430	430	4787.39161684643	2016-11-26 00:19:47	-79.3889140547741	43.6498016829694	Toronto
Winnipeg	49.88	-97.17	49.8874415839686	-97.1741421029474	270	315	2334.53219268704	2016-11-26 00:19:48	-97.1683545469308	49.884467896826	Winnipeg
Montreal	45.52	-73.57	45.5120550494992	-73.58549366056	506	26	3788.2192721474	2016-11-26 00:19:49	-89.2832420241569	48.4254469259691	Thunder bay
Vancouver	49.28	-123.13	49.2815347413873	-123.118422380254	710	551	2730.15249808086	2016-11-26 00:19:50	-123.136728677665	49.2756322892978	Vancouver
Edmonton	53.57	-113.54	53.5767196412828	-113.535344672659	88	683	1909.64872930199	2016-11-26 00:19:51	-52.699267936738	47.5833057468416	Saint john's
Calgary	51.05	-114.06	51.0517581726936	-114.052531209349	611	824	249.747876357287	2016-11-26 00:19:52	-75.7071476024719	45.4278977850884	Ottawa
Toronto	43.65	-79.38	43.6553100849424	-79.3747593289164	260	73	1234.35400733724	2016-11-26 00:19:53	-73.7175363597291	45.5196631527581	Montreal
Hamilton	43.26	-79.85	43.2631689599443	-79.8448329088315	88	841	3818.61613513902	2016-11-26 00:19:54	-52.699267936738	47.5833057468416	Saint john's
Medicine hat	50.04	-110.69	50.0329859813109	-110.692232617493	534	388	1408.3819477004	2016-11-26 00:19:55	-75.7530495329603	45.4218404965271	Ottawa
Vancouver	49.28	-123.13	49.2810038079845	-123.125738346091	745	908	2132.58856720058	2016-11-26 00:19:56	-79.678437088837	44.3757385284787	Barrie
Toronto	43.65	-79.38	43.6513743043006	-79.374409071946	273	925	4892.52381122205	2016-11-26 00:19:57	-97.1722149325828	49.8866083785637	Winnipeg
Montreal	45.52	-73.57	45.5244650318826	-73.4241855842379	695	90	2205.34631415503	2016-11-26 00:19:58	-73.6682553362474	45.5148052270001	Montreal
Montreal	45.52	-73.57	45.5162281432641	-73.6964229206622	221	559	628.570632799529	2016-11-26 00:19:59	-75.6848876084159	45.4141137613458	Ottawa
Toronto	43.65	-79.38	43.6502600879071	-79.3708293290251	41	416	446.83845838299	2016-11-26 00:20:00	-123.369051131021	48.4258241592105	Victoria
Halifax	44.67	-63.61	44.667772295661	-63.6030951502249	635	287	2862.2641462367	2016-11-26 00:20:01	-79.3824833130925	43.6543285507525	Toronto
Toronto	43.65	-79.38	43.6553490831035	-79.3849728076765	973	136	3339.87740956945	2016-11-26 00:20:02	-79.3876394920352	43.6488910968906	Toronto
Red deer	52.27	-113.83	52.2663377423145	-113.83385347041	817	327	2198.09301528148	2016-11-26 00:20:03	-79.3867340421787	43.65477763201	Toronto
Saint-jerome	45.78	-74	45.778984208586	-73.9613218116976	578	560	1490.17431098036	2016-11-26 00:20:04	-79.3832535253985	43.6502989581741	Toronto
Toronto	43.65	-79.38	43.6584826363359	-79.3806639253313	3	811	1381.67706830427	2016-11-26 00:20:05	-71.2216085270425	46.8196524985636	Quebec
Windsor	42.3	-83.03	42.2934141568237	-83.0283247921188	35	697	418.198409292381	2016-11-26 00:20:06	-71.9479100114088	45.4001922741992	Sherbrooke
Edmonton	53.57	-113.54	53.5700722478617	-113.538195832557	29	390	1226.99745609425	2016-11-26 00:20:07	-73.4104607362453	45.5250526375315	Montreal
